area_sqft,bedrooms,bathrooms,floors,age_years,garage,garden,swimming_pool,location_score,distance_city,school_nearby,furnishing,price_usd,price_per_sqft,total_rooms,amenity_score,age_category,location_tier
3069.0,6,4,1,19.0,0,1,1,6.7,1.6,1,0,606100.0,197.49,10,3,1,2
5395.0,2,1,2,33.0,1,0,0,6.5,4.9,1,2,536400.0,99.43,3,1,0,1
1156.0,3,2,2,11.0,1,1,0,8.3,21.5,1,0,291400.0,252.08,5,2,2,2
1425.0,2,1,2,32.0,0,1,0,6.8,1.0,1,0,204300.0,143.37,3,1,0,2
3408.0,6,4,1,23.0,1,1,0,10.0,7.8,1,1,533400.0,156.51,10,2,1,2
5121.0,2,2,2,19.0,1,0,0,6.4,0.9,1,0,601200.0,117.4,4,1,1,1
3319.0,3,2,1,4.0,0,0,0,8.1,6.4,1,1,446200.0,134.44,5,0,3,2
4108.0,4,3,3,37.0,1,0,0,4.6,1.4,0,1,431400.0,105.01,7,1,0,1
4341.0,4,3,1,29.0,0,0,1,9.4,0.8,1,0,565900.0,130.36,7,2,1,2
2174.0,3,3,2,23.0,1,0,0,4.8,2.1,0,2,302200.0,139.01,6,1,1,1
4598.0,3,3,1,42.0,0,1,0,8.5,2.9,1,1,565800.0,123.05,6,1,0,2
2729.0,3,3,1,39.0,1,1,0,7.3,3.2,1,1,459000.0,168.19,6,2,0,2
3003.0,3,3,1,6.0,0,1,0,5.6,10.4,0,1,379800.0,126.47,6,1,2,1
3929.0,2,2,3,35.0,1,1,1,8.5,0.6,1,0,706900.0,179.92,4,4,0,2
1188.0,3,2,2,37.0,1,0,0,5.5,0.8,0,1,258300.0,217.42,5,1,0,1
2612.0,3,3,3,15.0,0,1,0,8.2,2.1,1,2,346400.0,132.62,6,1,2,2
2147.0,3,3,1,14.0,0,0,1,6.3,20.6,1,0,354100.0,164.93,6,2,2,1
894.0,4,4,1,45.0,1,0,0,4.7,9.9,0,1,205100.0,229.42,8,1,0,1
2585.0,6,4,1,22.0,0,0,0,6.1,13.1,1,1,450100.0,174.12,10,0,1,1
3717.0,4,4,2,11.0,1,1,0,5.6,4.6,0,1,507800.0,136.62,8,2,2,1
2290.0,2,2,1,28.0,0,1,0,4.6,2.4,0,2,300200.0,131.09,4,1,1,1
1736.0,2,2,3,43.0,1,0,0,6.0,0.5,1,0,379900.0,218.84,4,1,0,1
2664.0,6,4,3,47.0,0,0,0,6.3,6.7,1,0,303500.0,113.93,10,0,0,1
5055.0,3,2,3,14.0,1,0,0,1.0,8.5,0,0,463000.0,91.59,5,1,2,0
5395.0,2,1,2,28.0,1,0,0,6.5,22.7,1,1,563900.0,104.52,3,1,1,1
5143.0,3,3,2,44.0,1,0,1,7.0,21.4,1,0,563400.0,109.55,6,3,0,2
5370.0,4,4,2,42.0,1,1,0,8.4,5.5,1,2,507400.0,94.49,8,2,0,2
1607.0,4,3,1,48.0,0,1,0,3.0,5.5,0,1,235300.0,146.42,7,1,0,0
3114.0,3,3,2,20.0,0,0,0,3.5,1.8,0,0,351200.0,112.78,6,0,1,0
4126.0,1,1,1,14.0,0,1,0,5.9,3.0,0,1,456000.0,110.52,2,1,2,1
5281.0,6,4,1,13.0,1,0,0,4.1,26.0,0,1,630600.0,119.41,10,1,2,1
1847.0,3,2,1,41.0,1,1,1,3.1,1.5,0,0,300600.0,162.75,5,4,0,0
4502.0,4,4,1,43.0,0,0,0,4.7,34.6,0,0,383100.0,85.1,8,0,0,1
2035.0,4,4,1,15.0,0,1,1,4.8,7.0,0,0,376700.0,185.11,8,3,2,1
1171.0,4,3,1,14.0,1,1,0,3.5,6.1,0,0,221400.0,189.07,7,2,2,0
2982.0,3,3,2,41.0,0,1,0,3.5,1.9,0,2,352700.0,118.28,6,1,0,0
1845.0,3,3,1,3.0,0,0,0,5.3,10.8,0,1,315900.0,171.22,6,0,3,1
2684.0,3,2,2,26.0,0,1,0,2.6,6.2,0,2,290900.0,108.38,5,1,1,0
877.0,5,4,1,22.0,1,0,0,2.6,4.6,0,2,227200.0,259.06,9,1,1,0
2487.0,5,4,2,28.0,1,0,0,5.6,3.1,0,0,381800.0,153.52,9,1,1,1
5179.0,2,2,2,40.0,1,0,0,8.5,0.7,1,2,590300.0,113.98,4,1,0,2
1865.0,2,2,2,8.0,1,1,0,7.0,7.3,1,0,322800.0,173.08,4,2,2,2
5426.0,5,4,2,42.0,1,1,0,7.9,3.8,1,0,624500.0,115.09,9,2,0,2
1640.0,4,4,1,42.0,1,0,0,1.9,12.3,0,1,214300.0,130.67,8,1,0,0
1517.0,5,4,2,6.0,0,0,0,2.7,12.9,0,1,238800.0,157.42,9,0,2,0
1485.0,2,1,1,41.0,1,1,0,5.5,4.0,0,1,284100.0,191.31,3,2,0,1
3352.0,3,3,1,3.0,1,0,0,7.2,11.1,1,1,416900.0,124.37,6,1,3,2
621.0,4,4,2,4.0,0,0,0,6.8,3.0,1,2,299700.0,482.61,8,0,3,2
5169.0,4,4,1,4.0,0,0,0,2.8,13.0,0,1,596100.0,115.32,8,0,3,0
3791.0,3,2,2,10.0,0,1,0,7.8,0.5,1,1,635700.0,167.69,5,1,2,2
2953.0,1,1,2,40.0,1,0,0,5.3,1.6,0,1,321900.0,109.01,2,1,0,1
5399.0,3,3,1,27.0,0,1,0,7.1,2.8,1,1,702000.0,130.02,6,1,1,2
1286.0,3,3,1,15.0,0,0,0,4.3,14.8,0,0,206300.0,160.42,6,0,2,1
884.0,3,3,1,40.0,1,0,0,2.4,0.7,0,2,199500.0,225.68,6,1,0,0
5411.0,6,4,3,29.0,0,0,0,7.2,2.1,1,1,621900.0,114.93,10,0,1,2
4347.0,3,2,2,3.0,1,0,1,6.4,4.4,1,1,578400.0,133.06,5,3,3,1
1362.0,4,4,1,1.0,1,0,0,3.0,0.5,0,2,265800.0,195.15,8,1,3,0
3028.0,2,2,1,45.0,1,0,0,4.2,14.4,0,2,305400.0,100.86,4,1,0,1
3107.0,4,4,2,2.0,1,1,0,6.9,8.2,1,0,486000.0,156.42,8,2,3,2
628.0,6,4,2,49.0,1,0,0,5.9,23.1,0,0,247500.0,394.11,10,1,0,1
1506.0,2,2,1,20.0,0,1,0,6.5,0.5,1,2,324300.0,215.34,4,1,1,1
3704.0,1,1,1,5.0,1,1,1,4.5,3.2,0,2,452400.0,122.14,2,4,3,1
4599.0,3,3,3,42.0,0,1,1,8.3,13.1,1,1,583800.0,126.94,6,3,0,2
3594.0,2,2,1,17.0,0,1,0,5.3,11.2,0,1,434800.0,120.98,4,1,1,1
3106.0,4,4,1,43.0,1,0,0,1.0,2.8,0,1,328600.0,105.8,8,1,0,0
5265.0,5,4,3,4.0,1,0,0,5.7,9.1,0,0,617000.0,117.19,9,1,3,1
4209.0,3,3,2,8.0,0,1,0,6.7,15.8,1,2,452000.0,107.39,6,1,2,2
4153.0,3,3,1,19.0,0,1,0,6.1,0.5,1,1,516700.0,124.42,6,1,1,1
2053.0,3,3,1,27.0,1,1,0,4.6,12.6,0,2,209800.0,102.19,6,2,1,1
5433.0,4,4,1,25.0,1,1,0,1.6,2.9,0,1,438900.0,80.78,8,2,1,0
3956.0,1,1,1,17.0,0,1,0,4.2,29.5,0,2,341700.0,86.38,2,1,1,1
1115.0,3,2,3,18.0,1,0,0,4.4,7.7,0,1,252300.0,226.28,5,1,1,1
638.0,4,3,1,2.0,0,1,0,4.2,0.5,0,2,267100.0,418.65,7,1,3,1
3942.0,4,3,2,8.0,0,0,0,6.7,5.2,1,2,549800.0,139.47,7,0,2,2
1486.0,2,1,3,35.0,1,0,0,4.8,33.9,0,1,182500.0,122.81,3,1,0,1
3444.0,4,3,1,30.0,1,0,0,8.3,13.1,1,1,481600.0,139.84,7,1,1,2
2804.0,2,1,1,48.0,1,0,0,5.0,3.6,0,0,352100.0,125.57,3,1,0,1
1698.0,2,2,2,16.0,0,0,1,7.9,8.6,1,1,366900.0,216.08,4,2,1,2
2423.0,5,4,3,22.0,1,1,1,5.9,9.1,0,2,475000.0,196.04,9,4,1,1
3801.0,4,4,2,33.0,1,1,0,6.0,0.5,1,0,420300.0,110.58,8,2,0,1
3755.0,1,1,1,40.0,0,1,0,4.1,2.0,0,2,401500.0,106.92,2,1,0,1
3693.0,2,1,2,40.0,1,0,0,2.8,8.0,0,1,363900.0,98.54,3,1,0,0
4130.0,2,2,2,4.0,1,1,0,5.4,5.2,0,0,471600.0,114.19,4,2,3,1
4378.0,3,3,3,14.0,0,0,0,8.9,2.1,1,0,567700.0,129.67,6,0,2,2
3496.0,2,1,1,46.0,1,1,0,4.6,14.8,0,1,300400.0,85.93,3,2,0,1
4053.0,2,2,2,2.0,0,0,0,4.3,6.7,0,0,472000.0,116.46,4,0,3,1
4111.0,3,3,3,18.0,0,0,0,5.2,3.7,0,2,515000.0,125.27,6,0,1,1
1588.0,4,3,1,27.0,1,0,0,9.0,1.8,1,1,373000.0,234.89,7,1,1,2
4716.0,4,3,1,2.0,1,1,0,7.1,9.4,1,1,613500.0,130.09,7,2,3,2
4626.0,4,4,1,37.0,1,0,1,7.9,11.0,1,0,517200.0,111.8,8,3,0,2
4779.0,2,2,1,3.0,0,0,0,1.5,11.1,0,1,527300.0,110.34,4,0,3,0
2282.0,6,4,1,23.0,1,0,0,3.9,2.5,0,1,395300.0,173.23,10,1,1,1
5265.0,4,3,3,30.0,0,0,0,3.9,9.0,0,0,583300.0,110.79,7,0,1,1
4563.0,4,4,1,44.0,0,1,1,7.8,23.6,1,1,665900.0,145.93,8,3,0,2
1533.0,4,4,1,44.0,1,0,0,6.8,4.4,1,2,332000.0,216.57,8,1,0,2
4198.0,5,4,2,10.0,0,0,0,7.6,2.4,1,0,555200.0,132.25,9,0,2,2
3833.0,3,3,1,36.0,1,0,0,1.7,14.8,0,1,374300.0,97.65,6,1,0,0
2580.0,2,1,1,0.0,0,0,0,7.7,1.9,1,2,471200.0,182.64,3,0,3,2
2455.0,4,4,2,8.0,0,0,0,6.8,2.9,1,0,368800.0,150.22,8,0,2,2
3656.0,4,3,3,16.0,1,1,0,3.7,1.1,0,2,565500.0,154.68,7,2,1,1
1392.0,4,4,2,0.0,1,0,0,5.1,3.1,0,1,265100.0,190.45,8,1,3,1
1391.0,3,2,2,2.0,0,0,0,3.7,5.3,0,0,245800.0,176.71,5,0,3,1
2409.0,2,1,1,46.0,0,0,0,5.3,0.7,0,0,322400.0,133.83,3,0,0,1
2855.0,3,3,3,25.0,0,0,0,6.4,20.5,1,0,399000.0,139.75,6,0,1,1
4210.0,5,4,1,30.0,1,0,0,8.3,7.2,1,0,636200.0,151.12,9,1,1,2
2207.0,3,3,2,25.0,1,0,0,3.6,8.9,0,0,289600.0,131.22,6,1,1,1
1584.0,3,2,1,22.0,1,0,0,4.6,4.6,0,1,219800.0,138.76,5,1,1,1
4276.0,3,3,3,29.0,0,0,0,3.3,11.1,0,0,496100.0,116.02,6,0,1,0
3980.0,3,2,2,9.0,1,1,0,7.0,5.7,1,1,647500.0,162.69,5,2,2,2
1119.0,5,4,2,7.0,1,1,0,2.3,14.3,0,2,229900.0,205.45,9,2,2,0
1190.0,4,3,1,43.0,0,1,0,5.9,17.2,0,2,242300.0,203.61,7,1,0,1
1650.0,4,3,1,24.0,1,0,0,3.0,11.1,0,1,214400.0,129.94,7,1,1,0
4233.0,3,3,2,21.0,1,1,0,5.6,6.8,0,2,466100.0,110.11,6,2,1,1
5044.0,4,4,2,14.0,1,1,0,7.8,15.2,1,0,635800.0,126.05,8,2,2,2
1559.0,2,2,1,40.0,0,1,0,4.5,6.8,0,0,197800.0,126.88,4,1,0,1
1292.0,4,3,3,9.0,1,0,0,5.9,1.2,0,0,316000.0,244.58,7,1,2,1
4499.0,3,2,3,19.0,1,0,0,3.7,1.2,0,2,700000.0,155.59,5,1,1,1
5073.0,3,2,1,40.0,1,0,0,5.3,29.7,0,2,439300.0,86.6,5,1,0,1
3546.0,4,4,2,46.0,0,0,0,2.4,2.4,0,1,406100.0,114.52,8,0,0,0
1126.0,5,4,2,22.0,0,0,0,6.9,16.9,1,1,218100.0,193.69,9,0,1,2
3824.0,2,1,1,0.0,1,1,0,4.7,2.8,0,1,480900.0,125.76,3,2,3,1
2853.0,4,4,1,1.0,1,1,0,5.1,5.6,0,0,384700.0,134.84,8,2,3,1
3944.0,3,3,2,18.0,0,0,0,5.6,10.6,0,1,477600.0,121.1,6,0,1,1
4565.0,3,2,2,13.0,0,0,0,1.6,1.7,0,1,467800.0,102.48,5,0,2,0
2475.0,1,1,1,7.0,0,0,0,4.1,13.4,0,0,267100.0,107.92,2,0,2,1
2363.0,3,3,2,37.0,0,0,0,5.8,11.7,0,0,278800.0,117.99,6,0,0,1
1120.0,3,3,2,11.0,0,0,0,5.2,7.8,0,2,238500.0,212.95,6,0,2,1
1616.0,2,2,2,25.0,0,0,0,9.9,8.3,1,1,350400.0,216.83,4,0,1,2
716.0,3,2,1,26.0,1,0,0,8.0,1.1,1,1,257000.0,358.94,5,1,1,2
3033.0,5,4,3,28.0,1,1,0,5.8,5.7,0,1,536700.0,176.95,9,2,1,1
1183.0,2,2,1,14.0,1,0,0,3.5,0.9,0,2,222300.0,187.91,4,1,2,0
994.0,4,4,1,45.0,0,0,0,4.5,3.7,0,1,186100.0,187.22,8,0,0,1
4388.0,3,2,1,0.0,0,0,1,6.8,23.1,1,0,548700.0,125.05,5,2,3,2
3368.0,4,4,1,42.0,0,0,0,5.7,8.5,0,1,291900.0,86.67,8,0,0,1
4767.0,3,3,3,27.0,1,0,0,8.1,13.6,1,1,729600.0,153.05,6,1,1,2
4460.0,2,2,1,2.0,1,1,0,5.6,8.5,0,0,404500.0,90.7,4,2,3,1
873.0,2,2,2,50.0,1,0,0,5.7,2.2,0,1,230300.0,263.8,4,1,0,1
2613.0,2,2,1,17.0,1,0,1,8.7,9.0,1,1,488400.0,186.91,4,3,1,2
5033.0,2,1,1,33.0,0,1,0,3.3,14.1,0,1,392700.0,78.03,3,1,0,0
1989.0,4,3,3,31.0,0,0,1,9.0,1.5,1,1,474400.0,238.51,7,2,0,2
4166.0,5,4,2,28.0,1,0,0,7.0,17.0,1,1,487400.0,116.99,9,1,1,2
5302.0,4,4,1,24.0,1,0,0,10.0,8.1,1,2,676000.0,127.5,8,1,1,2
765.0,4,3,2,25.0,0,1,0,4.1,0.5,0,2,236400.0,309.02,7,1,1,1
2167.0,2,2,1,38.0,1,0,0,8.8,7.3,1,1,360000.0,166.13,4,1,0,2
1328.0,3,2,1,7.0,0,0,0,5.8,5.0,0,1,225800.0,170.03,5,0,2,1
2643.0,3,3,2,18.0,1,1,1,5.1,3.5,0,2,458600.0,173.51,6,4,1,1
4797.0,2,1,2,46.0,1,0,0,6.1,14.8,1,2,490200.0,102.19,3,1,0,1
4096.0,3,2,1,41.0,1,0,0,5.8,23.0,0,2,421100.0,102.81,5,1,0,1
1378.0,3,2,3,21.0,1,0,0,3.9,14.4,0,0,219300.0,159.14,5,1,1,1
813.0,3,2,2,28.0,0,1,0,5.2,18.8,0,0,140200.0,172.45,5,1,1,1
4362.0,3,3,1,32.0,1,1,0,6.1,23.9,1,2,422500.0,96.86,6,2,0,1
2176.0,4,3,2,37.0,1,1,1,4.6,24.4,0,2,307900.0,141.5,7,4,0,1
3048.0,4,4,2,44.0,1,1,0,6.6,1.2,1,1,486300.0,159.55,8,2,0,2
3536.0,3,3,2,45.0,1,1,0,4.9,6.1,0,2,388100.0,109.76,6,2,0,1
3717.0,5,4,1,34.0,1,1,1,6.4,0.5,1,2,648000.0,174.33,9,4,0,1
1191.0,6,4,2,42.0,1,1,1,6.2,7.1,1,1,359000.0,301.43,10,4,0,1
3320.0,3,2,1,2.0,0,0,0,6.4,25.8,1,1,403600.0,121.57,5,0,3,1
1313.0,3,3,2,18.0,0,0,1,2.8,2.2,0,1,251100.0,191.24,6,2,1,0
1535.0,3,2,2,9.0,1,0,0,7.7,10.2,1,1,263300.0,171.53,5,1,2,2
4937.0,5,4,1,26.0,1,0,1,3.8,10.3,0,2,618900.0,125.36,9,3,1,1
601.0,5,4,2,14.0,1,1,0,5.1,1.7,0,1,240600.0,400.33,9,2,2,1
3448.0,2,2,3,10.0,1,0,0,4.2,2.7,0,2,356000.0,103.25,4,1,2,1
4644.0,3,3,3,46.0,0,0,0,5.6,6.2,0,2,469700.0,101.14,6,0,0,1
2549.0,3,3,1,25.0,0,0,0,5.3,2.1,0,0,340800.0,133.7,6,0,1,1
1517.0,3,2,1,23.0,0,1,0,6.8,8.8,1,0,199600.0,131.58,5,1,1,2
3774.0,2,1,2,12.0,1,1,0,5.6,6.6,0,1,437200.0,115.85,3,2,2,1
2841.0,5,4,1,31.0,1,0,0,4.7,7.3,0,0,428000.0,150.65,9,1,0,1
689.0,4,3,3,36.0,0,0,0,1.9,1.4,0,1,161600.0,234.54,7,0,0,0
2309.0,4,4,1,3.0,1,0,0,7.3,7.3,1,0,467300.0,202.38,8,1,3,2
2769.0,5,4,1,12.0,1,0,0,6.5,0.5,1,1,432700.0,156.27,9,1,2,1
4838.0,4,4,1,8.0,0,0,0,7.4,21.3,1,0,635900.0,131.44,8,0,2,2
3641.0,3,2,1,48.0,0,1,1,5.1,4.2,0,0,371000.0,101.9,5,3,0,1
705.0,4,4,2,33.0,0,0,0,6.2,19.4,1,0,215600.0,305.82,8,0,0,1
1486.0,2,1,1,36.0,1,0,0,4.2,12.1,0,2,197800.0,133.11,3,1,0,1
1027.0,4,4,1,47.0,1,0,0,4.0,14.5,0,1,222400.0,216.55,8,1,0,1
2495.0,2,2,1,6.0,1,0,0,4.9,3.8,0,2,333200.0,133.55,4,1,2,1
916.0,4,3,2,0.0,0,0,1,7.3,2.6,1,2,302500.0,330.24,7,2,3,2
1234.0,2,2,1,11.0,1,0,1,5.0,5.2,0,2,301200.0,244.08,4,3,2,1
2525.0,2,1,2,20.0,0,0,0,5.4,0.5,0,1,402400.0,159.37,3,0,1,1
2656.0,2,2,2,10.0,0,1,0,6.0,25.1,1,2,349400.0,131.55,4,1,2,1
3744.0,1,1,2,43.0,1,0,0,5.6,4.9,0,0,406600.0,108.6,2,1,0,1
2870.0,4,4,3,50.0,1,0,0,7.5,44.7,1,0,295400.0,102.93,8,1,0,2
2039.0,4,4,3,43.0,1,0,0,4.0,14.3,0,2,336300.0,164.93,8,1,0,1
1152.0,3,3,3,43.0,0,1,0,5.7,0.8,0,0,256800.0,222.92,6,1,0,1
1315.0,2,2,1,13.0,0,0,0,6.4,10.8,1,2,274300.0,208.59,4,0,2,1
4511.0,2,2,1,33.0,0,1,0,2.2,3.2,0,1,442300.0,98.05,4,1,0,0
2313.0,1,1,1,33.0,1,1,0,6.0,2.8,1,1,409100.0,176.87,2,2,0,1
3989.0,2,2,3,24.0,1,0,0,8.2,3.0,1,0,497400.0,124.69,4,1,1,2
1707.0,5,4,3,3.0,0,1,1,4.8,24.8,0,1,311800.0,182.66,9,3,3,1
4806.0,2,2,3,25.0,1,1,0,3.3,6.9,0,1,569400.0,118.48,4,2,1,0
850.0,3,2,1,15.0,0,0,0,6.4,11.1,1,1,242300.0,285.06,5,0,2,1
3030.0,2,2,3,9.0,0,1,0,5.9,3.3,0,1,472900.0,156.07,4,1,2,1
2654.0,2,2,1,44.0,1,0,0,8.5,7.4,1,0,384000.0,144.69,4,1,0,2
1058.0,3,2,1,1.0,1,0,0,6.4,4.3,1,1,282100.0,266.64,5,1,3,1
807.0,4,4,1,34.0,1,1,0,3.6,3.9,0,1,178900.0,221.69,8,2,0,1
1499.0,2,1,1,18.0,1,1,0,3.5,2.8,0,0,220200.0,146.9,3,2,1,0
4061.0,2,2,2,5.0,0,1,0,7.2,5.3,1,0,532300.0,131.08,4,1,3,2
3985.0,3,3,1,18.0,0,0,1,6.2,10.8,1,1,530100.0,133.02,6,2,1,1
621.0,2,2,1,50.0,0,0,1,5.4,2.5,0,1,178800.0,287.92,4,2,0,1
1009.0,2,1,2,7.0,0,0,0,5.8,33.7,0,1,129600.0,128.44,3,0,2,1
1494.0,6,4,3,13.0,1,0,1,6.4,1.3,1,0,461500.0,308.9,10,3,2,1
1114.0,4,4,2,9.0,1,0,0,6.2,6.5,1,1,338900.0,304.22,8,1,2,1
4709.0,3,3,1,2.0,0,0,0,2.5,0.9,0,1,480100.0,101.95,6,0,3,0
2734.0,3,2,2,37.0,1,0,0,7.9,0.5,1,1,480000.0,175.57,5,1,0,2
4195.0,3,3,3,28.0,0,0,0,8.1,25.6,1,1,555300.0,132.37,6,0,1,2
3556.0,3,3,1,14.0,0,0,0,9.1,16.6,1,1,383000.0,107.71,6,0,2,2
2160.0,4,3,2,22.0,1,1,1,8.7,11.8,1,0,437800.0,202.69,7,4,1,2
1866.0,4,3,1,22.0,1,1,0,8.3,20.0,1,1,404000.0,216.51,7,2,1,2
2769.0,2,2,1,17.0,0,0,0,4.9,16.2,0,1,252200.0,91.08,4,0,1,1
4238.0,3,2,2,45.0,0,1,1,6.1,10.4,1,1,428500.0,101.11,5,3,0,1
1349.0,3,2,3,18.0,1,1,1,7.8,18.8,1,2,376200.0,278.87,5,4,1,2
4027.0,5,4,1,27.0,0,1,0,1.9,5.0,0,1,503900.0,125.13,9,1,1,0
5380.0,4,4,2,25.0,0,0,0,5.1,8.0,0,1,568400.0,105.65,8,0,1,1
2527.0,3,3,3,9.0,0,0,0,2.1,15.0,0,2,280500.0,111.0,6,0,2,0
4404.0,2,1,3,46.0,1,1,0,6.1,0.9,1,0,409300.0,92.94,3,2,0,1
4302.0,4,3,1,3.0,1,0,0,8.0,19.6,1,2,530100.0,123.22,7,1,3,2
2956.0,2,2,3,1.0,0,1,0,5.5,1.7,0,0,337900.0,114.31,4,1,3,1
5390.0,3,2,1,2.0,0,1,0,4.4,20.0,0,2,515900.0,95.71,5,1,3,1
2935.0,2,2,2,6.0,1,1,0,6.1,3.7,1,0,490200.0,167.02,4,2,2,1
906.0,4,4,1,15.0,0,0,0,6.3,4.0,1,1,226300.0,249.78,8,0,2,1
4265.0,2,2,1,30.0,0,0,0,6.5,0.8,1,1,481200.0,112.83,4,0,1,1
2589.0,3,3,2,9.0,1,0,0,3.1,21.7,0,2,340300.0,131.44,6,1,2,0
1261.0,5,4,1,18.0,0,1,0,6.0,1.9,1,0,277300.0,219.9,9,1,1,1
5244.0,2,2,1,27.0,0,0,0,5.9,9.9,0,2,567900.0,108.3,4,0,1,1
911.0,3,2,1,16.0,1,0,0,7.4,10.3,1,1,279300.0,306.59,5,1,1,2
3520.0,3,3,2,27.0,1,0,0,5.3,3.3,0,0,446300.0,126.79,6,1,1,1
1682.0,1,1,1,18.0,0,0,0,9.4,42.4,1,1,230100.0,136.8,2,0,1,2
3571.0,4,3,2,36.0,1,0,0,5.7,0.7,0,1,405200.0,113.47,7,1,0,1
1354.0,2,2,1,22.0,1,0,0,4.5,9.4,0,1,208700.0,154.14,4,1,1,1
4730.0,3,3,1,19.0,0,1,0,3.5,6.5,0,2,511700.0,108.18,6,1,1,0
5140.0,3,3,1,12.0,0,0,0,4.5,2.8,0,2,430400.0,83.74,6,0,2,1
952.0,4,3,1,12.0,0,1,1,3.9,1.8,0,1,194500.0,204.31,7,3,2,1
1502.0,4,4,1,42.0,0,1,0,5.2,13.4,0,2,253900.0,169.04,8,1,0,1
4488.0,3,3,1,10.0,1,1,0,8.9,24.8,1,0,577300.0,128.63,6,2,2,2
758.0,1,1,3,47.0,1,1,0,2.6,1.1,0,0,143600.0,189.45,2,2,0,0
2577.0,4,4,2,14.0,1,0,0,2.7,2.2,0,2,294000.0,114.09,8,1,2,0
1556.0,3,2,1,16.0,1,0,0,5.0,42.9,0,2,203200.0,130.59,5,1,1,1
2671.0,4,4,1,49.0,0,1,0,2.8,0.5,0,0,327700.0,122.69,8,1,0,0
1003.0,4,4,3,27.0,0,0,0,3.5,7.1,0,1,245500.0,244.77,8,0,1,0
5211.0,4,4,1,18.0,1,0,0,6.2,7.3,1,2,573300.0,110.02,8,1,1,1
3379.0,3,3,1,3.0,1,0,0,5.4,3.1,0,0,456400.0,135.07,6,1,3,1
1987.0,3,2,2,21.0,1,1,0,6.4,10.9,1,0,351800.0,177.05,5,2,1,1
4053.0,4,4,2,21.0,1,0,1,6.7,29.0,1,1,587800.0,145.03,8,3,1,2
1555.0,3,2,2,36.0,1,0,1,8.2,6.0,1,2,412200.0,265.08,5,3,0,2
2312.0,2,2,1,38.0,1,0,0,6.3,13.8,1,2,287900.0,124.52,4,1,0,1
5303.0,5,4,1,33.0,0,1,1,7.9,10.4,1,2,672600.0,126.83,9,3,0,2
1873.0,5,4,2,32.0,1,0,0,5.7,6.4,0,1,318500.0,170.05,9,1,0,1
4411.0,3,3,1,43.0,1,1,0,6.3,0.5,1,1,548900.0,124.44,6,2,0,1
3225.0,2,1,2,41.0,0,0,0,6.3,13.5,1,0,298600.0,92.59,3,0,0,1
2982.0,3,2,2,39.0,1,1,0,6.1,4.5,1,2,339000.0,113.68,5,2,0,1
2041.0,4,4,1,32.0,0,0,0,5.9,2.5,0,1,429100.0,210.24,8,0,0,1
3579.0,5,4,3,11.0,1,1,0,9.1,29.6,1,1,646100.0,180.53,9,2,2,2
2397.0,2,1,2,1.0,1,0,0,6.9,14.9,1,2,411400.0,171.63,3,1,3,2
4990.0,2,2,2,27.0,1,0,0,4.6,32.8,0,0,479700.0,96.13,4,1,1,1
4609.0,5,4,1,9.0,0,1,0,10.0,3.0,1,2,723600.0,157.0,9,1,2,2
5450.0,3,3,1,21.0,1,1,0,4.7,18.1,0,1,611800.0,112.26,6,2,1,1
1994.0,3,3,1,16.0,0,1,0,5.5,9.4,0,1,369400.0,185.26,6,1,1,1
4881.0,6,4,1,25.0,1,1,0,3.8,39.9,0,0,442300.0,90.62,10,2,1,1
1869.0,2,2,3,2.0,1,0,0,6.9,29.2,1,2,276500.0,147.94,4,1,3,2
5332.0,4,4,1,6.0,1,1,0,8.9,36.1,1,2,625600.0,117.33,8,2,2,2
4314.0,2,1,1,43.0,1,0,0,2.5,30.3,0,0,356800.0,82.71,3,1,0,0
1129.0,3,3,1,7.0,1,1,0,4.9,0.5,0,0,258500.0,228.96,6,2,2,1
4223.0,4,4,2,19.0,1,0,0,7.7,13.5,1,2,525200.0,124.37,8,1,1,2
3558.0,3,2,1,11.0,1,0,1,3.4,3.2,0,0,518300.0,145.67,5,3,2,0
3514.0,6,4,1,34.0,1,0,0,6.6,12.2,1,1,429300.0,122.17,10,1,0,2
5489.0,3,2,1,16.0,1,0,0,2.9,39.4,0,1,539900.0,98.36,5,1,1,0
4191.0,3,2,3,27.0,1,0,0,6.3,0.5,1,2,601100.0,143.43,5,1,1,1
2747.0,2,2,1,40.0,1,0,0,5.7,8.4,0,1,418500.0,152.35,4,1,0,1
3969.0,3,3,2,21.0,0,0,0,7.0,2.9,1,2,542500.0,136.68,6,0,1,2
1539.0,2,2,1,37.0,1,0,0,1.2,2.6,0,0,216900.0,140.94,4,1,0,0
1125.0,3,2,2,32.0,1,0,0,5.4,0.6,0,0,257800.0,229.16,5,1,0,1
601.0,3,2,1,21.0,1,0,0,7.1,1.0,1,0,248900.0,414.14,5,1,1,2
974.0,4,4,3,43.0,0,0,0,4.7,10.7,0,2,228600.0,234.7,8,0,0,1
2940.0,4,3,2,36.0,1,1,0,4.6,7.0,0,1,370300.0,125.95,7,2,0,1
4605.0,4,3,1,12.0,0,1,1,4.7,0.5,0,0,622100.0,135.09,7,3,2,1
3652.0,1,1,1,26.0,1,0,1,6.6,35.0,1,1,457100.0,125.16,2,3,1,2
5248.0,2,2,1,14.0,1,1,0,3.0,10.7,0,1,430200.0,81.97,4,2,2,0
2965.0,4,4,3,21.0,1,1,0,4.4,7.2,0,2,560300.0,188.97,8,2,1,1
